gvkey,splticrm,spsdrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
137641, , , ,8/31/2010,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,9/30/2010,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,10/31/2010,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,11/30/2010,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,12/31/2010,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,1/31/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,2/28/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,3/31/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,4/30/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,5/31/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,6/30/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,7/31/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,8/31/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,9/30/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,10/31/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,11/30/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,12/31/2011,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,1/31/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,2/29/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,3/31/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,4/30/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,5/31/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,6/30/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,7/31/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,8/31/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137641, , , ,9/30/2012,Canton,Network Engines Inc,4520,452010,45,45201020,D,USA,541512,7373,454,940,B-,MA,NETWORK ENGINES INC,NEI
137667, , , ,1/31/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,2/28/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,3/31/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,4/30/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,5/31/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,6/30/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,7/31/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,8/31/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,9/30/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,10/31/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,11/30/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,12/31/2010,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,1/31/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,2/28/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,3/31/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,4/30/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,5/31/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,6/30/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,7/31/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,8/31/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,9/30/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,10/31/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,11/30/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,12/31/2011,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,1/31/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,2/29/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,3/31/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,4/30/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,5/31/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,6/30/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,7/31/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,8/31/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,9/30/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,10/31/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,11/30/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,12/31/2012,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,1/31/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,2/28/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,3/31/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,4/30/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,5/31/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,6/30/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,7/31/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,8/31/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,9/30/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137667, , , ,10/31/2013,San Jose,Sunrise Telecom Inc,4520,452010,45,45201020,D,USA,334515,3825,230,940,B,CA,SUNRISE TELECOM INC,SRTI
137861, , , ,1/31/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,2/28/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,3/31/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,4/30/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,5/31/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,6/30/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,7/31/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,8/31/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,9/30/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,10/31/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,11/30/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,12/31/2010,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,1/31/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,2/28/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,3/31/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,4/30/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,5/31/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,6/30/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,7/31/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,8/31/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,9/30/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,10/31/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,11/30/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,12/31/2011,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,1/31/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,2/29/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,3/31/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,4/30/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,5/31/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,6/30/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,7/31/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,8/31/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,9/30/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,10/31/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,11/30/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,12/31/2012,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,1/31/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,2/28/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,3/31/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,4/30/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,5/31/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,6/30/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,7/31/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,8/31/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,9/30/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137861, , , ,10/31/2013,Boca Raton,Airspan Networks Inc,4520,452010,45,45201020,D,USA,334220,3663,180,940,C,FL,AIRSPAN NETWORKS INC,AIRO
137874, , , ,1/31/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,2/28/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,3/31/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,4/30/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,5/31/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,6/30/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,7/31/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,8/31/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,9/30/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,10/31/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,11/30/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,12/31/2010,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,1/31/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,2/28/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,3/31/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,4/30/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,5/31/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,6/30/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,7/31/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,8/31/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,9/30/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,10/31/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,11/30/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,12/31/2011,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,1/31/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,2/29/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,3/31/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,4/30/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,5/31/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,6/30/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,7/31/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,8/31/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,9/30/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,10/31/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,11/30/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,12/31/2012,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,1/31/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,2/28/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,3/31/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,4/30/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,5/31/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,6/30/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,7/31/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,8/31/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,9/30/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137874, , , ,10/31/2013,Markham,SMTC Corp,4520,452030,45,45203020,D,CAN,334412,3672,220,925,C,ON,SMTC CORP,SMTX
137882, , , ,1/31/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,2/28/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,3/31/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,4/30/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,5/31/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,6/30/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,7/31/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,8/31/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
137882, , , ,9/30/2010,Markham,SMTC Manufacturing Corp of Canada,4520,452030,45,45203020,D,CAN,334412,3670, , , ,ON,SMTC MANUFACTURING CP OF CDA,SMX.
